date,symbol,open,high,low,close,volume,adjusted_close
2024-05-13,S001,102.4339,102.7821,102.0934,102.4314,901615,102.4314
2024-05-14,S001,102.359,102.7089,102.0213,102.3609,909534,102.3609
2024-05-15,S001,102.2965,102.6508,101.959,102.3029,917453,102.3029
2024-05-16,S001,102.2473,102.6061,101.9099,102.2585,925372,102.2585
2024-05-17,S001,102.2122,102.5758,101.8749,102.2282,933291,102.2282
2024-05-20,S001,102.1918,102.5602,101.8546,102.2127,941210,102.2127
2024-05-21,S001,102.1865,102.5599,101.8493,102.2124,949129,102.2124
2024-05-22,S001,102.1968,102.575,101.8595,102.2275,957048,102.2275
2024-05-23,S001,102.2225,102.6056,101.8852,102.258,964967,102.258
2024-05-24,S001,102.2638,102.6516,101.9263,102.3038,972886,102.3038
2024-05-27,S001,102.3203,102.7126,101.9826,102.3645,980805,102.3645
2024-05-28,S001,102.3916,102.788,102.0537,102.4397,988724,102.4397
2024-05-29,S001,102.4771,102.8774,102.1389,102.5288,996643,102.5288
2024-05-30,S001,102.576,102.9797,102.2375,102.6308,1004562,102.6308
2024-05-31,S001,102.6873,103.0941,102.3485,102.7448,1012481,102.7448
2024-06-03,S001,102.8101,103.2195,102.4708,102.8697,1020400,102.8697
2024-06-04,S001,102.9431,103.3545,102.6034,103.0043,1028319,103.0043
2024-06-05,S001,103.0849,103.4978,102.7447,103.1471,1036238,103.1471
2024-06-06,S001,103.2341,103.6479,102.8934,103.2967,1044157,103.2967
2024-06-07,S001,103.3892,103.8034,103.0481,103.4517,1052076,103.4517
2024-06-10,S001,103.5487,103.9626,103.2069,103.6103,809995,103.6103
2024-06-11,S001,103.7107,104.1239,103.3685,103.771,817914,103.771
2024-06-12,S001,103.8737,104.2855,103.5309,103.9322,825833,103.9322
2024-06-13,S001,104.036,104.4459,103.6927,104.092,833752,104.092
2024-06-14,S001,104.1959,104.6034,103.852,104.2489,841671,104.2489
2024-06-17,S001,104.3517,104.7563,104.0073,104.4013,849590,104.4013
2024-06-18,S001,104.5018,104.903,104.1569,104.5476,857509,104.5476
2024-06-19,S001,104.6446,105.0422,104.2993,104.6862,865428,104.6862
2024-06-20,S001,104.7788,105.1723,104.433,104.8159,873347,104.8159
2024-06-21,S001,104.9029,105.2921,104.5567,104.9353,881266,104.9353
2024-06-24,S001,105.0158,105.4003,104.6692,105.0432,889185,105.0432
2024-06-25,S001,105.1162,105.496,104.7693,105.1385,897104,105.1385
2024-06-26,S001,105.2033,105.5782,104.8561,105.2204,905023,105.2204
2024-06-27,S001,105.2762,105.6462,104.9287,105.2882,912942,105.2882
2024-06-28,S001,105.3343,105.6993,104.9866,105.3412,920861,105.3412
2024-07-01,S001,105.3771,105.7373,105.0293,105.379,928780,105.379
2024-07-02,S001,105.4043,105.7627,105.0536,105.4015,936699,105.4015
2024-07-03,S001,105.4159,105.7743,105.0606,105.4085,944618,105.4085
2024-07-04,S001,105.4119,105.7703,105.0524,105.4002,952537,105.4002
2024-07-05,S001,105.3925,105.7508,105.0292,105.377,960456,105.377
2024-07-08,S001,105.3582,105.7164,104.9916,105.3392,968375,105.3392
2024-07-09,S001,105.3097,105.6677,104.9401,105.2876,976294,105.2876
2024-07-10,S001,105.2476,105.6055,104.8757,105.2229,984213,105.2229
2024-07-11,S001,105.173,105.5306,104.7992,105.1462,992132,105.1462
2024-07-12,S001,105.0868,105.4441,104.7118,105.0585,1000051,105.0585
2024-07-15,S001,104.9904,105.3474,104.6148,104.9611,1007970,104.9611
2024-07-16,S001,104.8851,105.2417,104.5093,104.8554,1015889,104.8554
2024-07-17,S001,104.7722,105.1285,104.397,104.7427,1023808,104.7427
2024-07-18,S001,104.6534,105.0092,104.2794,104.6246,1031727,104.6246
2024-07-19,S001,104.5302,104.8856,104.1579,104.5028,1039646,104.5028
2024-07-22,S001,104.4042,104.7592,104.0343,104.3787,1047565,104.3787
2024-07-23,S001,104.2772,104.6318,103.9102,104.2542,805484,104.2542
2024-07-24,S001,104.1508,104.5049,103.7872,104.1309,813403,104.1309
2024-07-25,S001,104.0268,104.3805,103.6671,104.0103,821322,104.0103
2024-07-26,S001,103.9067,104.26,103.5514,103.8943,829241,103.8943
2024-07-29,S001,103.7922,104.1451,103.4417,103.7842,837160,103.7842
2024-07-30,S001,103.6848,104.0373,103.3395,103.6816,845079,103.6816
2024-07-31,S001,103.586,103.9402,103.2442,103.588,852998,103.588
2024-08-01,S001,103.4972,103.8565,103.1557,103.5046,860917,103.5046
2024-08-02,S001,103.4196,103.7843,103.0783,103.4326,868836,103.4326
2024-08-05,S001,103.3544,103.7246,103.0133,103.3731,876755,103.3731
2024-08-06,S001,103.3025,103.6783,102.9616,103.327,884674,103.327
2024-08-07,S001,103.2647,103.6462,102.9239,103.295,892593,103.295
2024-08-08,S001,103.2417,103.6288,102.901,103.2777,900512,103.2777
2024-08-09,S001,103.234,103.6267,102.8933,103.2755,908431,103.2755
2024-08-12,S001,103.2419,103.64,102.9012,103.2888,916350,103.2888
2024-08-13,S001,103.2656,103.6687,102.9248,103.3174,924269,103.3174
2024-08-14,S001,103.305,103.7129,102.9641,103.3614,932188,103.3614
2024-08-15,S001,103.3598,103.7721,103.0187,103.4204,940107,103.4204
2024-08-16,S001,103.4297,103.8458,103.0884,103.494,948026,103.494
2024-08-19,S001,103.514,103.9336,103.1724,103.5814,955945,103.5814
2024-08-20,S001,103.612,104.0344,103.2701,103.6819,963864,103.6819
2024-08-21,S001,103.7228,104.1474,103.3805,103.7945,971783,103.7945
2024-08-22,S001,103.8453,104.2715,103.5026,103.9182,979702,103.9182
2024-08-23,S001,103.9782,104.4054,103.6351,104.0517,987621,104.0517
2024-08-26,S001,104.1204,104.5478,103.7768,104.1936,995540,104.1936
2024-08-27,S001,104.2702,104.6972,103.9261,104.3425,1003459,104.3425
2024-08-28,S001,104.4262,104.8522,104.0816,104.4969,1011378,104.4969
2024-08-29,S001,104.5868,105.011,104.2417,104.6552,1019297,104.6552
2024-08-30,S001,104.7504,105.1721,104.4047,104.8157,1027216,104.8157
2024-09-02,S001,104.9151,105.3338,104.5689,104.9769,1035135,104.9769
2024-09-03,S001,105.0794,105.4944,104.7326,105.137,1043054,105.137
2024-09-04,S001,105.2414,105.6523,104.8941,105.2943,1050973,105.2943
2024-09-05,S001,105.3996,105.8058,105.0518,105.4473,808892,105.4473
2024-09-06,S001,105.5523,105.9534,105.2039,105.5944,816811,105.5944
2024-09-09,S001,105.6978,106.0936,105.349,105.7341,824730,105.7341
2024-09-10,S001,105.8348,106.2248,105.4856,105.8649,832649,105.8649
2024-09-11,S001,105.9618,106.3459,105.6121,105.9855,840568,105.9855
2024-09-12,S001,106.0776,106.4556,105.7275,106.0948,848487,106.0948
2024-09-13,S001,106.1809,106.5528,105.8305,106.1917,856406,106.1917
2024-09-16,S001,106.2709,106.6366,105.9202,106.2753,864325,106.2753
2024-09-17,S001,106.3467,106.7082,105.9938,106.3448,872244,106.3448
2024-09-18,S001,106.4075,106.7693,106.0484,106.3996,880163,106.3996
2024-09-19,S001,106.453,106.8149,106.088,106.4392,888082,106.4392
2024-09-20,S001,106.4827,106.8447,106.1122,106.4635,896001,106.4635
2024-09-23,S001,106.4965,106.8586,106.121,106.4724,903920,106.4724
2024-09-24,S001,106.4946,106.8567,106.1146,106.4659,911839,106.4659
2024-09-25,S001,106.477,106.8391,106.0932,106.4444,919758,106.4444
2024-09-26,S001,106.4444,106.8063,106.0572,106.4084,927677,106.4084
2024-09-27,S001,106.3971,106.7589,106.0074,106.3584,935596,106.3584
2024-09-30,S001,106.3361,106.6976,105.9444,106.2952,943515,106.2952
2024-10-01,S001,106.2621,106.6234,105.8694,106.2199,951434,106.2199
2024-10-02,S001,106.1764,106.5374,105.7832,106.1335,959353,106.1335
2024-10-03,S001,106.0801,106.4408,105.6872,106.0372,967272,106.0372
2024-10-04,S001,105.9745,106.3348,105.5828,105.9323,975191,105.9323
2024-10-07,S001,105.8611,106.221,105.4712,105.8204,983110,105.8204
2024-10-08,S001,105.7414,106.1009,105.3541,105.7029,991029,105.7029
2024-10-09,S001,105.617,105.9761,105.233,105.5814,998948,105.5814
2024-10-10,S001,105.4896,105.8483,105.1095,105.4576,1006867,105.4576
2024-10-11,S001,105.3609,105.7192,104.9854,105.333,1014786,105.333
2024-10-14,S001,105.2326,105.5904,104.8622,105.2094,1022705,105.2094
2024-10-15,S001,105.1064,105.4637,104.7417,105.0885,1030624,105.0885
2024-10-16,S001,104.9839,105.3408,104.6254,104.9718,1038543,104.9718
2024-10-17,S001,104.8668,105.2234,104.5149,104.8609,1046462,104.8609
2024-10-18,S001,104.7567,105.1136,104.411,104.7574,804381,104.7574
2024-10-21,S001,104.6551,105.0185,104.3098,104.6626,812300,104.6626
2024-10-22,S001,104.5634,104.9335,104.2184,104.5779,820219,104.5779
2024-10-23,S001,104.4829,104.8598,104.1381,104.5045,828138,104.5045
2024-10-24,S001,104.4146,104.7986,104.07,104.4435,836057,104.4435
2024-10-25,S001,104.3597,104.7506,104.0153,104.3957,843976,104.3957
2024-10-28,S001,104.319,104.7168,103.9747,104.362,851895,104.362
2024-10-29,S001,104.2932,104.6977,103.949,104.3429,859814,104.3429
2024-10-30,S001,104.2827,104.6937,103.9386,104.3389,867733,104.3389
2024-10-31,S001,104.2881,104.7051,103.9439,104.3503,875652,104.3503
2024-11-01,S001,104.3093,104.732,103.9651,104.3771,883571,104.3771
2024-11-04,S001,104.3464,104.7743,104.0021,104.4193,891490,104.4193
2024-11-05,S001,104.3992,104.8318,104.0547,104.4765,899409,104.4765
2024-11-06,S001,104.4673,104.9038,104.1226,104.5484,907328,104.5484
2024-11-07,S001,104.5501,104.9899,104.2051,104.6342,915247,104.6342
2024-11-08,S001,104.6469,105.0893,104.3016,104.7332,923166,104.7332
2024-11-11,S001,104.7568,105.2009,104.4111,104.8444,931085,104.8444
2024-11-12,S001,104.8787,105.3237,104.5326,104.9668,939004,104.9668
2024-11-13,S001,105.0113,105.4565,104.6648,105.0992,946923,105.0992
2024-11-14,S001,105.1535,105.598,104.8065,105.2401,954842,105.2401
2024-11-15,S001,105.3037,105.7466,104.9562,105.3883,962761,105.3883
2024-11-18,S001,105.4604,105.901,105.1124,105.5421,970680,105.5421
2024-11-19,S001,105.6221,106.0594,105.2735,105.7,978599,105.7
2024-11-20,S001,105.7869,106.2203,105.4378,105.8604,986518,105.8604
2024-11-21,S001,105.9533,106.3821,105.6036,106.0216,994437,106.0216
2024-11-22,S001,106.1194,106.5429,105.7692,106.1819,1002356,106.1819
2024-11-25,S001,106.2836,106.7012,105.9329,106.3396,1010275,106.3396
2024-11-26,S001,106.4442,106.8553,106.0929,106.4933,1018194,106.4933
2024-11-27,S001,106.5994,107.0037,106.2476,106.6411,1026113,106.6411
2024-11-28,S001,106.7477,107.1448,106.3955,106.7817,1034032,106.7817
2024-11-29,S001,106.8876,107.2772,106.5349,106.9137,1041951,106.9137
2024-12-02,S001,107.0176,107.3996,106.6645,107.0356,1049870,107.0356
2024-12-03,S001,107.1365,107.5107,106.783,107.1464,807789,107.1464
2024-12-04,S001,107.243,107.6094,106.8891,107.2448,815708,107.2448
2024-12-05,S001,107.3361,107.7011,106.9758,107.33,823627,107.33
2024-12-06,S001,107.415,107.7802,107.0468,107.4012,831546,107.4012
2024-12-09,S001,107.4789,107.8443,107.1031,107.4577,839465,107.4577
2024-12-10,S001,107.5273,107.8929,107.1445,107.4992,847384,107.4992
2024-12-11,S001,107.5598,107.9255,107.1705,107.5254,855303,107.5254
2024-12-12,S001,107.5763,107.942,107.1812,107.5361,863222,107.5361
2024-12-13,S001,107.5767,107.9425,107.1766,107.5314,871141,107.5314
2024-12-16,S001,107.5614,107.9271,107.1569,107.5117,879060,107.5117
2024-12-17,S001,107.5307,107.8963,107.1227,107.4774,886979,107.4774
2024-12-18,S001,107.4851,107.8505,107.0745,107.429,894898,107.429
2024-12-19,S001,107.4254,107.7907,107.013,107.3674,902817,107.3674
2024-12-20,S001,107.3525,107.7175,106.9394,107.2934,910736,107.2934
2024-12-23,S001,107.2675,107.6322,106.8545,107.2083,918655,107.2083
2024-12-24,S001,107.1716,107.536,106.7596,107.1131,926574,107.1131
2024-12-25,S001,107.0661,107.4301,106.6561,107.0092,934493,107.0092
2024-12-26,S001,106.9524,107.316,106.5453,106.898,942412,106.898
2024-12-27,S001,106.8321,107.1953,106.4287,106.7811,950331,106.7811
2024-12-30,S001,106.7068,107.0696,106.308,106.66,958250,106.66
2024-12-31,S001,106.5781,106.9405,106.1848,106.5364,966169,106.5364
2025-01-01,S001,106.4478,106.8098,106.0606,106.4118,974088,106.4118
2025-01-02,S001,106.3177,106.6791,105.9373,106.288,982007,106.288
2025-01-03,S001,106.1893,106.5503,105.8163,106.1667,989926,106.1667
2025-01-06,S001,106.0645,106.4251,105.6994,106.0494,997845,106.0494
2025-01-07,S001,105.9448,106.3051,105.5881,105.9377,1005764,105.9377
2025-01-08,S001,105.832,106.1931,105.4828,105.8332,1013683,105.8332
2025-01-09,S001,105.7275,106.0969,105.3786,105.7374,1021602,105.7374
2025-01-10,S001,105.6328,106.0106,105.2842,105.6514,1029521,105.6514
2024-01-02,S002,103.4983,103.9887,103.1257,103.595,1014458,103.595
2024-01-03,S002,103.6872,104.2027,103.3139,103.8082,1022377,103.8082
2024-01-04,S002,103.892,104.4096,103.518,104.0143,1030296,104.0143
2024-01-05,S002,104.0876,104.6061,103.7129,104.2101,1038215,104.2101
2024-01-08,S002,104.2709,104.7889,103.8955,104.3922,1046134,104.3922
2024-01-09,S002,104.4391,104.9552,104.0631,104.5579,1054053,104.5579
2024-01-10,S002,104.5895,105.1022,104.213,104.7044,811972,104.7044
2024-01-11,S002,104.72,105.2278,104.343,104.8295,819891,104.8295
2024-01-12,S002,104.8286,105.33,104.4512,104.9313,827810,104.9313
2024-01-15,S002,104.9139,105.4073,104.5362,105.0083,835729,105.0083
2024-01-16,S002,104.9749,105.4588,104.597,105.0596,843648,105.0596
2024-01-17,S002,105.0109,105.4839,104.6329,105.0846,851567,105.0846
2024-01-18,S002,105.0219,105.4825,104.6438,105.0832,859486,105.0832
2024-01-19,S002,105.008,105.4551,104.63,105.0559,867405,105.0559
2024-01-22,S002,104.9701,105.4025,104.5922,105.0035,875324,105.0035
2024-01-23,S002,104.9093,105.3262,104.5317,104.9275,883243,104.9275
2024-01-24,S002,104.8272,105.2279,104.4498,104.8295,891162,104.8295
2024-01-25,S002,104.7257,105.1237,104.3348,104.7118,899081,104.7118
2024-01-26,S002,104.6071,105.0046,104.2004,104.5769,907000,104.5769
2024-01-29,S002,104.4739,104.8709,104.0518,104.4277,914919,104.4277
2024-01-30,S002,104.329,104.7254,103.8919,104.2673,922838,104.2673
2024-01-31,S002,104.1753,104.5711,103.7242,104.0989,930757,104.0989
2024-02-01,S002,104.0159,104.4112,103.552,103.9262,938676,103.9262
2024-02-02,S002,103.8542,104.2488,103.379,103.7525,946595,103.7525
2024-02-05,S002,103.6933,104.0874,103.2087,103.5816,954514,103.5816
2024-02-06,S002,103.5366,103.93,103.0445,103.4168,962433,103.4168
2024-02-07,S002,103.3871,103.78,102.8899,103.2616,970352,103.2616
2024-02-08,S002,103.2479,103.6402,102.748,103.1192,978271,103.1192
2024-02-09,S002,103.1218,103.5136,102.6219,102.9927,986190,102.9927
2024-02-12,S002,103.0114,103.4028,102.5143,102.8846,994109,102.8846
2024-02-13,S002,102.919,103.3101,102.4274,102.7975,1002028,102.7975
2024-02-14,S002,102.8466,103.2374,102.3633,102.7332,1009947,102.7332
2024-02-15,S002,102.7958,103.1865,102.3236,102.6933,1017866,102.6933
2024-02-16,S002,102.768,103.1585,102.3093,102.679,1025785,102.679
2024-02-19,S002,102.7638,103.1543,102.3212,102.6909,1033704,102.6909
2024-02-20,S002,102.7838,103.1743,102.3594,102.7292,1041623,102.7292
2024-02-21,S002,102.8278,103.2186,102.4235,102.7936,1049542,102.7936
2024-02-22,S002,102.8956,103.2866,102.5129,102.8833,807461,102.8833
2024-02-23,S002,102.9861,103.3884,102.6153,102.997,815380,102.997
2024-02-26,S002,103.0982,103.5251,102.727,103.1332,823299,103.1332
2024-02-27,S002,103.2301,103.6821,102.8585,103.2896,831218,103.2896
2024-02-28,S002,103.38,103.8571,103.0078,103.4639,839137,103.4639
2024-02-29,S002,103.5454,104.0472,103.1727,103.6533,847056,103.6533
2024-03-01,S002,103.7239,104.2494,103.3505,103.8547,854975,103.8547
2024-03-04,S002,103.9126,104.4603,103.5385,104.0648,862894,104.0648
2024-03-05,S002,104.1085,104.6765,103.7337,104.2803,870813,104.2803
2024-03-06,S002,104.3086,104.8945,103.9331,104.4974,878732,104.4974
2024-03-07,S002,104.5097,105.1107,104.1334,104.7128,886651,104.7128
2024-03-08,S002,104.7086,105.3216,104.3316,104.9229,894570,104.9229
2024-03-11,S002,104.9022,105.5237,104.5245,105.1242,902489,105.1242
2024-03-12,S002,105.0875,105.7136,104.7092,105.3134,910408,105.3134
2024-03-13,S002,105.2616,105.8885,104.8827,105.4876,918327,105.4876
2024-03-14,S002,105.4219,106.0454,105.0424,105.6439,926246,105.6439
2024-03-15,S002,105.5659,106.1818,105.1859,105.7799,934165,105.7799
2024-03-18,S002,105.6915,106.2958,105.3111,105.8934,942084,105.8934
2024-03-19,S002,105.7969,106.3856,105.4161,105.9829,950003,105.9829
2024-03-20,S002,105.8807,106.45,105.4995,106.0471,957922,106.0471
2024-03-21,S002,105.9416,106.4882,105.5602,106.0851,965841,106.0851
2024-03-22,S002,105.9792,106.4999,105.5976,106.0968,973760,106.0968
2024-03-25,S002,105.9929,106.4853,105.6114,106.0822,981679,106.0822
2024-03-26,S002,105.9831,106.4451,105.6016,106.0421,989598,106.0421
2024-03-27,S002,105.9503,106.3803,105.5688,105.9776,997517,105.9776
2024-03-28,S002,105.8953,106.2977,105.5091,105.8903,1005436,105.8903
2024-03-29,S002,105.8195,106.2216,105.4012,105.7821,1013355,105.7821
2024-04-01,S002,105.7246,106.1263,105.275,105.6554,1021274,105.6554
2024-04-02,S002,105.6126,106.0139,105.133,105.5129,1029193,105.5129
2024-04-03,S002,105.4859,105.8867,104.9783,105.3576,1037112,105.3576
2024-04-04,S002,105.347,105.7473,104.814,105.1927,1045031,105.1927
2024-04-05,S002,105.1987,105.5985,104.6436,105.0217,1052950,105.0217
2024-04-08,S002,105.0441,105.4433,104.4706,104.8481,810869,104.8481
2024-04-09,S002,104.8863,105.2848,104.2985,104.6753,818788,104.6753
2024-04-10,S002,104.7283,105.1263,104.1308,104.5071,826707,104.5071
2024-04-11,S002,104.5735,104.9708,103.9711,104.3467,834626,104.3467
2024-04-12,S002,104.4249,104.8217,103.8225,104.1976,842545,104.1976
2024-04-15,S002,104.2855,104.6818,103.6882,104.0628,850464,104.0628
2024-04-16,S002,104.1584,104.5542,103.5711,103.9453,858383,103.9453
2024-04-17,S002,104.046,104.4414,103.4737,103.8475,866302,103.8475
2024-04-18,S002,103.9509,104.3459,103.3981,103.7717,874221,103.7717
2024-04-19,S002,103.8752,104.27,103.3461,103.7195,882140,103.7195
2024-04-22,S002,103.8207,104.2152,103.3192,103.6924,890059,103.6924
2024-04-23,S002,103.7887,104.1831,103.318,103.6913,897978,103.6913
2024-04-24,S002,103.7803,104.1747,103.3431,103.7165,905897,103.7165
2024-04-25,S002,103.7961,104.1905,103.3945,103.768,913816,103.768
2024-04-26,S002,103.8362,104.2399,103.4624,103.8453,921735,103.8453
2024-04-29,S002,103.9003,104.3423,103.5263,103.9473,929654,103.9473
2024-04-30,S002,103.9878,104.4681,103.6135,104.0726,937573,104.0726
2024-05-01,S002,104.0976,104.6153,103.7229,104.2193,945492,104.2193
2024-05-02,S002,104.2281,104.7818,103.8529,104.3851,953411,104.3851
2024-05-03,S002,104.3775,104.9647,104.0017,104.5674,961330,104.5674
2024-05-06,S002,104.5434,105.1613,104.1671,104.7632,969249,104.7632
2024-05-07,S002,104.7235,105.3683,104.3465,104.9694,977168,104.9694
2024-05-08,S002,104.9148,105.5824,104.5371,105.1827,985087,105.1827
2024-05-09,S002,105.1145,105.7999,104.7361,105.3994,993006,105.3994
2024-05-10,S002,105.3194,106.0175,104.9402,105.6161,1000925,105.6161
2024-05-13,S002,105.5261,106.2314,105.1462,105.8293,1008844,105.8293
2024-05-14,S002,105.7315,106.4383,105.3509,106.0353,1016763,106.0353
2024-05-15,S002,105.9322,106.6346,105.5508,106.231,1024682,106.231
2024-05-16,S002,106.125,106.8173,105.743,106.413,1032601,106.413
2024-05-17,S002,106.3069,106.9835,105.9242,106.5785,1040520,106.5785
2024-05-20,S002,106.4749,107.1303,106.0916,106.7248,1048439,106.7248
2024-05-21,S002,106.6264,107.2557,106.2425,106.8497,806358,106.8497
2024-05-22,S002,106.7589,107.3577,106.3745,106.9513,814277,106.9513
2024-05-23,S002,106.8704,107.4348,106.4856,107.0281,822196,107.0281
2024-05-24,S002,106.9592,107.486,106.5741,107.0791,830115,107.0791
2024-05-27,S002,107.0239,107.5109,106.6386,107.1039,838034,107.1039
2024-05-28,S002,107.0638,107.5093,106.6783,107.1023,845953,107.1023
2024-05-29,S002,107.0783,107.4852,106.6893,107.0747,853872,107.0747
2024-05-30,S002,107.0674,107.4743,106.6369,107.0222,861791,107.0222
2024-05-31,S002,107.0318,107.4385,106.5609,106.9459,869710,106.9459
2024-06-03,S002,106.9721,107.3786,106.4631,106.8478,877629,106.8478
2024-06-04,S002,106.8899,107.2961,106.3457,106.7299,885548,106.7299
2024-06-05,S002,106.7869,107.1927,106.2111,106.5949,893467,106.5949
2024-06-06,S002,106.6653,107.0706,106.0623,106.4455,901386,106.4455
2024-06-07,S002,106.5275,106.9323,105.9024,106.285,909305,106.285
2024-06-10,S002,106.3765,106.7807,105.7346,106.1166,917224,106.1166
2024-06-11,S002,106.2153,106.619,105.5624,105.9438,925143,105.9438
2024-06-12,S002,106.0473,106.4503,105.3894,105.7702,933062,105.7702
2024-06-13,S002,105.8758,106.2781,105.2191,105.5993,940981,105.5993
2024-06-14,S002,105.7044,106.106,105.055,105.4346,948900,105.4346
2024-06-17,S002,105.5366,105.9376,104.9005,105.2795,956819,105.2795
2024-06-18,S002,105.3759,105.7763,104.7588,105.1373,964738,105.1373
2024-06-19,S002,105.2257,105.6255,104.6328,105.0108,972657,105.0108
2024-06-20,S002,105.0891,105.4885,104.5253,104.903,980576,104.903
2024-06-21,S002,104.9692,105.3681,104.4387,104.816,988495,104.816
2024-06-24,S002,104.8686,105.2671,104.3748,104.7519,996414,104.7519
2024-06-25,S002,104.7896,105.1878,104.3353,104.7123,1004333,104.7123
2024-06-26,S002,104.7341,105.1321,104.3213,104.6982,1012252,104.6982
2024-06-27,S002,104.7036,105.1082,104.3267,104.7103,1020171,104.7103
2024-06-28,S002,104.6993,105.1469,104.3223,104.7489,1028090,104.7489
2024-07-01,S002,104.7215,105.2118,104.3445,104.8135,1036009,104.8135
2024-07-02,S002,104.7706,105.302,104.3934,104.9034,1043928,104.9034
2024-07-03,S002,104.8459,105.4164,104.4685,105.0173,1051847,105.0173
